row,brand,day,value,variation,sim_num,bariation,statistic
"58710","all",208,59.2,"decided",-1,"None","mean"
"58713","all",209,120.8,"active",-1,"None","mean"
"58714","all",209,59,"decided",-1,"None","mean"
"58717","all",210,118.6,"active",-1,"None","mean"
"58718","all",210,8.8,"decided",-1,"None","mean"
"58721","all",211,119.6,"active",-1,"None","mean"
"58722","all",211,14.2,"decided",-1,"None","mean"
"58725","all",212,119,"active",-1,"None","mean"
"58726","all",212,19.2,"decided",-1,"None","mean"
"58729","all",213,120,"active",-1,"None","mean"
"58730","all",213,19.8,"decided",-1,"None","mean"
"58733","all",214,117.4,"active",-1,"None","mean"
"58734","all",214,20,"decided",-1,"None","mean"
"58737","all",215,117.4,"active",-1,"None","mean"
"58738","all",215,18,"decided",-1,"None","mean"
"58741","all",216,115.4,"active",-1,"None","mean"
"58742","all",216,18.2,"decided",-1,"None","mean"
"58745","all",217,117.6,"active",-1,"None","mean"
"58746","all",217,15.8,"decided",-1,"None","mean"
"58749","all",218,117.2,"active",-1,"None","mean"
"58750","all",218,21.8,"decided",-1,"None","mean"
"58753","all",219,116.2,"active",-1,"None","mean"
"58754","all",219,27.4,"decided",-1,"None","mean"
"58757","all",220,116.8,"active",-1,"None","mean"
"58758","all",220,27.2,"decided",-1,"None","mean"
"58761","all",221,116.4,"active",-1,"None","mean"
"58762","all",221,26.6,"decided",-1,"None","mean"
"58765","all",222,118.4,"active",-1,"None","mean"
"58766","all",222,26.6,"decided",-1,"None","mean"
"58769","all",223,117.2,"active",-1,"None","mean"
"58770","all",223,28.8,"decided",-1,"None","mean"
"58773","all",224,120.2,"active",-1,"None","mean"
"58774","all",224,25.8,"decided",-1,"None","mean"
"58777","all",225,118.6,"active",-1,"None","mean"
"58778","all",225,32,"decided",-1,"None","mean"
"58781","all",226,118.2,"active",-1,"None","mean"
"58782","all",226,37.8,"decided",-1,"None","mean"
"58785","all",227,116.8,"active",-1,"None","mean"
"58786","all",227,39.4,"decided",-1,"None","mean"
"58789","all",228,118.4,"active",-1,"None","mean"
"58790","all",228,36.8,"decided",-1,"None","mean"
"58793","all",229,116.4,"active",-1,"None","mean"
"58794","all",229,38.4,"decided",-1,"None","mean"
"58797","all",230,117,"active",-1,"None","mean"
"58798","all",230,38.4,"decided",-1,"None","mean"
"58801","all",231,116.6,"active",-1,"None","mean"
"58802","all",231,39,"decided",-1,"None","mean"
"58805","all",232,115.2,"active",-1,"None","mean"
"58806","all",232,44.8,"decided",-1,"None","mean"
"58809","all",233,118.2,"active",-1,"None","mean"
"58810","all",233,49.2,"decided",-1,"None","mean"
"58813","all",234,116.6,"active",-1,"None","mean"
"58814","all",234,52,"decided",-1,"None","mean"
"58817","all",235,117.6,"active",-1,"None","mean"
"58818","all",235,50.4,"decided",-1,"None","mean"
"58821","all",236,116.2,"active",-1,"None","mean"
"58822","all",236,51.4,"decided",-1,"None","mean"
"58825","all",237,115.2,"active",-1,"None","mean"
"58826","all",237,51.2,"decided",-1,"None","mean"
"58829","all",238,115.4,"active",-1,"None","mean"
"58830","all",238,50.2,"decided",-1,"None","mean"
"58833","all",239,114.2,"active",-1,"None","mean"
"58834","all",239,55.4,"decided",-1,"None","mean"
"58837","all",240,114.4,"active",-1,"None","mean"
"58838","all",240,13.8,"decided",-1,"None","mean"
"58841","all",241,114.2,"active",-1,"None","mean"
"58842","all",241,15,"decided",-1,"None","mean"
"58845","all",242,113,"active",-1,"None","mean"
"58846","all",242,14.8,"decided",-1,"None","mean"
"58849","all",243,113.4,"active",-1,"None","mean"
"58850","all",243,16,"decided",-1,"None","mean"
"58853","all",244,115.2,"active",-1,"None","mean"
"58854","all",244,15.2,"decided",-1,"None","mean"
"58857","all",245,116,"active",-1,"None","mean"
"58858","all",245,15.8,"decided",-1,"None","mean"
"58861","all",246,117.8,"active",-1,"None","mean"
"58862","all",246,20,"decided",-1,"None","mean"
"58865","all",247,118.6,"active",-1,"None","mean"
"58866","all",247,24.4,"decided",-1,"None","mean"
"58869","all",248,118.8,"active",-1,"None","mean"
"58870","all",248,24.6,"decided",-1,"None","mean"
"58873","all",249,118.6,"active",-1,"None","mean"
"58874","all",249,25.6,"decided",-1,"None","mean"
"58877","all",250,117.4,"active",-1,"None","mean"
"58878","all",250,25.2,"decided",-1,"None","mean"
"58881","all",251,117.6,"active",-1,"None","mean"
"58882","all",251,24.6,"decided",-1,"None","mean"
"58885","all",252,120,"active",-1,"None","mean"
"58886","all",252,24.4,"decided",-1,"None","mean"
"58889","all",253,118.4,"active",-1,"None","mean"
"58890","all",253,29.4,"decided",-1,"None","mean"
"58893","all",254,116.8,"active",-1,"None","mean"
"58894","all",254,34,"decided",-1,"None","mean"
"58897","all",255,115,"active",-1,"None","mean"
"58898","all",255,35,"decided",-1,"None","mean"
"58901","all",256,113.2,"active",-1,"None","mean"
"58902","all",256,34.6,"decided",-1,"None","mean"
"58905","all",257,113.6,"active",-1,"None","mean"
"58906","all",257,33.2,"decided",-1,"None","mean"
"58909","all",258,113.8,"active",-1,"None","mean"
"58910","all",258,34.6,"decided",-1,"None","mean"
"58913","all",259,112.6,"active",-1,"None","mean"
"58914","all",259,35.8,"decided",-1,"None","mean"
"58917","all",260,114.4,"active",-1,"None","mean"
"58918","all",260,38.6,"decided",-1,"None","mean"
"58921","all",261,114.6,"active",-1,"None","mean"
"58922","all",261,43,"decided",-1,"None","mean"
"58925","all",262,111.8,"active",-1,"None","mean"
"58926","all",262,46.2,"decided",-1,"None","mean"
"58929","all",263,112.4,"active",-1,"None","mean"
"58930","all",263,43.4,"decided",-1,"None","mean"
"58933","all",264,111.2,"active",-1,"None","mean"
"58934","all",264,46.6,"decided",-1,"None","mean"
"58937","all",265,113.4,"active",-1,"None","mean"
"58938","all",265,45,"decided",-1,"None","mean"
"58941","all",266,113.6,"active",-1,"None","mean"
"58942","all",266,47,"decided",-1,"None","mean"
"58945","all",267,111.2,"active",-1,"None","mean"
"58946","all",267,54,"decided",-1,"None","mean"
"58949","all",268,110,"active",-1,"None","mean"
"58950","all",268,59.8,"decided",-1,"None","mean"
"58953","all",269,105.8,"active",-1,"None","mean"
"58954","all",269,61.6,"decided",-1,"None","mean"
"58957","all",270,107.4,"active",-1,"None","mean"
"58958","all",270,11.8,"decided",-1,"None","mean"
"58961","all",271,104.8,"active",-1,"None","mean"
"58962","all",271,12.2,"decided",-1,"None","mean"
"58965","all",272,106.4,"active",-1,"None","mean"
"58966","all",272,8.2,"decided",-1,"None","mean"
"58969","all",273,107.4,"active",-1,"None","mean"
"58970","all",273,9,"decided",-1,"None","mean"
"58973","all",274,106.8,"active",-1,"None","mean"
"58974","all",274,14.4,"decided",-1,"None","mean"
"58977","all",275,106.4,"active",-1,"None","mean"
"58978","all",275,21.2,"decided",-1,"None","mean"
"58981","all",276,105.8,"active",-1,"None","mean"
"58982","all",276,22.6,"decided",-1,"None","mean"
"58985","all",277,106.8,"active",-1,"None","mean"
"58986","all",277,20.8,"decided",-1,"None","mean"
"58989","all",278,107,"active",-1,"None","mean"
"58990","all",278,22.4,"decided",-1,"None","mean"
"58993","all",279,106.4,"active",-1,"None","mean"
"58994","all",279,20.8,"decided",-1,"None","mean"
"58997","all",280,108.6,"active",-1,"None","mean"
"58998","all",280,21.2,"decided",-1,"None","mean"
"59001","all",281,108,"active",-1,"None","mean"
"59002","all",281,27.2,"decided",-1,"None","mean"
"59005","all",282,109.4,"active",-1,"None","mean"
"59006","all",282,31.2,"decided",-1,"None","mean"
"59009","all",283,111.6,"active",-1,"None","mean"
"59010","all",283,32.6,"decided",-1,"None","mean"
"59013","all",284,110.4,"active",-1,"None","mean"
"59014","all",284,33.8,"decided",-1,"None","mean"
"59017","all",285,113,"active",-1,"None","mean"
"59018","all",285,30.8,"decided",-1,"None","mean"
"59021","all",286,113,"active",-1,"None","mean"
"59022","all",286,33.8,"decided",-1,"None","mean"
"59025","all",287,113,"active",-1,"None","mean"
"59026","all",287,32.4,"decided",-1,"None","mean"
"59029","all",288,112.8,"active",-1,"None","mean"
"59030","all",288,36.8,"decided",-1,"None","mean"
"59033","all",289,112.8,"active",-1,"None","mean"
"59034","all",289,42.8,"decided",-1,"None","mean"
"59037","all",290,111.2,"active",-1,"None","mean"
"59038","all",290,44.8,"decided",-1,"None","mean"
"59041","all",291,111.8,"active",-1,"None","mean"
"59042","all",291,44.4,"decided",-1,"None","mean"
"59045","all",292,110.2,"active",-1,"None","mean"
"59046","all",292,45.6,"decided",-1,"None","mean"
"59049","all",293,110.6,"active",-1,"None","mean"
"59050","all",293,43.6,"decided",-1,"None","mean"
"59053","all",294,115.6,"active",-1,"None","mean"
"59054","all",294,42.6,"decided",-1,"None","mean"
"59057","all",295,114.8,"active",-1,"None","mean"
"59058","all",295,51,"decided",-1,"None","mean"
"59061","all",296,115,"active",-1,"None","mean"
"59062","all",296,57.4,"decided",-1,"None","mean"
"59065","all",297,114.6,"active",-1,"None","mean"
"59066","all",297,57.6,"decided",-1,"None","mean"
"59069","all",298,115.6,"active",-1,"None","mean"
"59070","all",298,55.4,"decided",-1,"None","mean"
"59073","all",299,118,"active",-1,"None","mean"
"59074","all",299,55.8,"decided",-1,"None","mean"
"59077","all",300,116.8,"active",-1,"None","mean"
"59078","all",300,9.2,"decided",-1,"None","mean"
"59081","all",301,117.6,"active",-1,"None","mean"
"59082","all",301,8.2,"decided",-1,"None","mean"
"59085","all",302,117,"active",-1,"None","mean"
"59086","all",302,12.4,"decided",-1,"None","mean"
"59089","all",303,115.4,"active",-1,"None","mean"
"59090","all",303,17.8,"decided",-1,"None","mean"
"59093","all",304,117.6,"active",-1,"None","mean"
"59094","all",304,16.4,"decided",-1,"None","mean"
"59097","all",305,117.8,"active",-1,"None","mean"
"59098","all",305,16.4,"decided",-1,"None","mean"
"59101","all",306,114.8,"active",-1,"None","mean"
"59102","all",306,16.6,"decided",-1,"None","mean"
"59105","all",307,115,"active",-1,"None","mean"
"59106","all",307,15.4,"decided",-1,"None","mean"
"59109","all",308,116.8,"active",-1,"None","mean"
"59110","all",308,18.4,"decided",-1,"None","mean"
"59113","all",309,117.4,"active",-1,"None","mean"
"59114","all",309,23.8,"decided",-1,"None","mean"
"59117","all",310,117.2,"active",-1,"None","mean"
"59118","all",310,29.6,"decided",-1,"None","mean"
"59121","all",311,117.8,"active",-1,"None","mean"
"59122","all",311,29.2,"decided",-1,"None","mean"
"59125","all",312,117,"active",-1,"None","mean"
"59126","all",312,30.8,"decided",-1,"None","mean"
"59129","all",313,117,"active",-1,"None","mean"
"59130","all",313,31.4,"decided",-1,"None","mean"
"59133","all",314,113.8,"active",-1,"None","mean"
"59134","all",314,32.4,"decided",-1,"None","mean"
"59137","all",315,114,"active",-1,"None","mean"
"59138","all",315,30.8,"decided",-1,"None","mean"
"59141","all",316,116.6,"active",-1,"None","mean"
"59142","all",316,34.6,"decided",-1,"None","mean"
"59145","all",317,113.6,"active",-1,"None","mean"
"59146","all",317,41.8,"decided",-1,"None","mean"
"59149","all",318,113.8,"active",-1,"None","mean"
"59150","all",318,41,"decided",-1,"None","mean"
"59153","all",319,113,"active",-1,"None","mean"
"59154","all",319,44,"decided",-1,"None","mean"
"59157","all",320,114.4,"active",-1,"None","mean"
"59158","all",320,40,"decided",-1,"None","mean"
"59161","all",321,116.2,"active",-1,"None","mean"
"59162","all",321,41.6,"decided",-1,"None","mean"
"59165","all",322,119.6,"active",-1,"None","mean"
"59166","all",322,41.4,"decided",-1,"None","mean"
"59169","all",323,118.6,"active",-1,"None","mean"
"59170","all",323,45.6,"decided",-1,"None","mean"
"59173","all",324,119,"active",-1,"None","mean"
"59174","all",324,50.4,"decided",-1,"None","mean"
"59177","all",325,117.2,"active",-1,"None","mean"
"59178","all",325,51.4,"decided",-1,"None","mean"
"59181","all",326,115.8,"active",-1,"None","mean"
"59182","all",326,52.2,"decided",-1,"None","mean"
"59185","all",327,112.6,"active",-1,"None","mean"
"59186","all",327,52.8,"decided",-1,"None","mean"
"59189","all",328,115.6,"active",-1,"None","mean"
"59190","all",328,50.6,"decided",-1,"None","mean"
"59193","all",329,113.2,"active",-1,"None","mean"
"59194","all",329,52.6,"decided",-1,"None","mean"
"59197","all",330,113.2,"active",-1,"None","mean"
"59198","all",330,12,"decided",-1,"None","mean"
"59201","all",331,115,"active",-1,"None","mean"
"59202","all",331,15.6,"decided",-1,"None","mean"
"59205","all",332,114.8,"active",-1,"None","mean"
"59206","all",332,17.6,"decided",-1,"None","mean"
"59209","all",333,115.2,"active",-1,"None","mean"
"59210","all",333,18.2,"decided",-1,"None","mean"
"59213","all",334,113.6,"active",-1,"None","mean"
"59214","all",334,18.6,"decided",-1,"None","mean"
"59217","all",335,110,"active",-1,"None","mean"
"59218","all",335,19.4,"decided",-1,"None","mean"
"59221","all",336,111.2,"active",-1,"None","mean"
"59222","all",336,18.8,"decided",-1,"None","mean"
"59225","all",337,110,"active",-1,"None","mean"
"59226","all",337,25.4,"decided",-1,"None","mean"
"59229","all",338,107.8,"active",-1,"None","mean"
"59230","all",338,30,"decided",-1,"None","mean"
"59233","all",339,108.8,"active",-1,"None","mean"
"59234","all",339,28.4,"decided",-1,"None","mean"
"59237","all",340,111.2,"active",-1,"None","mean"
"59238","all",340,29.4,"decided",-1,"None","mean"
"59241","all",341,113.4,"active",-1,"None","mean"
"59242","all",341,27.8,"decided",-1,"None","mean"
"59245","all",342,111,"active",-1,"None","mean"
"59246","all",342,30.2,"decided",-1,"None","mean"
"59249","all",343,113,"active",-1,"None","mean"
"59250","all",343,30,"decided",-1,"None","mean"
"59253","all",344,112.2,"active",-1,"None","mean"
"59254","all",344,34.8,"decided",-1,"None","mean"
"59257","all",345,112.2,"active",-1,"None","mean"
"59258","all",345,40,"decided",-1,"None","mean"
"59261","all",346,113.2,"active",-1,"None","mean"
"59262","all",346,41.4,"decided",-1,"None","mean"
"59265","all",347,113.4,"active",-1,"None","mean"
"59266","all",347,42.4,"decided",-1,"None","mean"
"59269","all",348,112.6,"active",-1,"None","mean"
"59270","all",348,42.6,"decided",-1,"None","mean"
"59273","all",349,110.4,"active",-1,"None","mean"
"59274","all",349,43.2,"decided",-1,"None","mean"
"59277","all",350,109.6,"active",-1,"None","mean"
"59278","all",350,44.2,"decided",-1,"None","mean"
"59281","all",351,110.4,"active",-1,"None","mean"
"59282","all",351,46.2,"decided",-1,"None","mean"
"59285","all",352,111.2,"active",-1,"None","mean"
"59286","all",352,50.8,"decided",-1,"None","mean"
"59289","all",353,109.4,"active",-1,"None","mean"
"59290","all",353,51.8,"decided",-1,"None","mean"
"59293","all",354,110.2,"active",-1,"None","mean"
"59294","all",354,50.8,"decided",-1,"None","mean"
"59297","all",355,112,"active",-1,"None","mean"
"59298","all",355,50.4,"decided",-1,"None","mean"
"59301","all",356,111,"active",-1,"None","mean"
"59302","all",356,54.4,"decided",-1,"None","mean"
"59305","all",357,107.6,"active",-1,"None","mean"
"59306","all",357,54.8,"decided",-1,"None","mean"
"59309","all",358,106.8,"active",-1,"None","mean"
"59310","all",358,59.6,"decided",-1,"None","mean"
"59313","all",359,105.2,"active",-1,"None","mean"
"59314","all",359,65,"decided",-1,"None","mean"
"59317","all",360,108.8,"active",-1,"None","mean"
"59318","all",360,10.6,"decided",-1,"None","mean"
"59321","all",361,111.4,"active",-1,"None","mean"
